CSAFP,CBSAFP,GEOID,NAME,NAMELSAD,LSAD,MEMI,MTFCC,ALAND,AWATER,INTPTLAT,INTPTLON
,20420,20420,"Durango, CO","Durango, CO Micro Area",M2,2,G3110,4376522002,25375721,+37.2873673,-107.8397178
206,20460,20460,"Durant, OK","Durant, OK Micro Area",M2,2,G3110,2342528103,102267324,+33.9640035,-096.2641365
450,20500,20500,"Durham-Chapel Hill, NC","Durham-Chapel Hill, NC Metro Area",M1,1,G3110,4552514254,141061234,+35.9955360,-079.0969897
,20540,20540,"Dyersburg, TN","Dyersburg, TN Micro Area",M2,2,G3110,1326943234,36772010,+36.0541960,-089.3983058
,20580,20580,"Eagle Pass, TX","Eagle Pass, TX Micro Area",M2,2,G3110,3313819221,31869807,+28.7297873,-100.3166780
,30420,30420,"Lexington, NE","Lexington, NE Micro Area",M2,2,G3110,3810529532,28237610,+40.7568158,-099.8219783
336,30460,30460,"Lexington-Fayette, KY","Lexington-Fayette, KY Metro Area",M1,1,G3110,3803531025,40705002,+38.1028763,-084.4385451
,30580,30580,"Liberal, KS","Liberal, KS Micro Area",M2,2,G3110,1655865965,2777350,+37.1806229,-100.8549323
338,30620,30620,"Lima, OH","Lima, OH Metro Area",M1,1,G3110,1042470095,11266164,+40.7716274,-084.1061032
522,30660,30660,"Lincoln, IL","Lincoln, IL Micro Area",M2,2,G3110,1600758859,2252736,+40.1291223,-089.3653067
339,30700,30700,"Lincoln, NE","Lincoln, NE Metro Area",M1,1,G3110,3649243155,34415097,+40.8174581,-096.8687434
340,30780,30780,"Little Rock-North Little Rock-Conway, AR","Little Rock-North Little Rock-Conway, AR Metro Area",M1,1,G3110,10579286142,294852296,+34.7557726,-092.4005889
558,30820,30820,"Lock Haven, PA","Lock Haven, PA Micro Area",M2,2,G3110,2299868230,23178794,+41.2453009,-077.6491409
,30860,30860,"Logan, UT-ID","Logan, UT-ID Metro Area",M1,1,G3110,4733880053,33253119,+41.8836171,-111.7843235
170,30880,30880,"Logan, WV","Logan, WV Micro Area",M2,2,G3110,1175209778,4830034,+37.8305905,-081.9408530
,30900,30900,"Logansport, IN","Logansport, IN Micro Area",M2,2,G3110,1067475985,6974423,+40.7537986,-086.3551685
,30940,30940,"London, KY","London, KY Micro Area",M2,2,G3110,3258431158,47847304,+36.9206099,-084.0453679
346,30980,30980,"Longview, TX","Longview, TX Metro Area",M1,1,G3110,4611066616,68442649,+32.3646010,-094.8198970
440,31020,31020,"Longview, WA","Longview, WA Metro Area",M1,1,G3110,2953721040,67320045,+46.1967854,-122.6784596
106,31060,31060,"Los Alamos, NM","Los Alamos, NM Micro Area",M2,2,G3110,282821648,229869,+35.8700469,-106.3079679
348,31080,31080,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Anaheim, CA Metro Area",M1,1,G3110,12558980980,2201709418,+34.1090244,-118.1825492
350,31140,31140,"Louisville/Jefferson County, KY-IN","Louisville/Jefferson County, KY-IN Metro Area",M1,1,G3110,9268392025,159998880,+38.3352396,-085.6689414
352,31180,31180,"Lubbock, TX","Lubbock, TX Metro Area",M1,1,G3110,6961031108,21249032,+33.4703271,-101.6488249
,31220,31220,"Ludington, MI","Ludington, MI Micro Area",M2,2,G3110,1281901694,1935678152,+43.9966363,-086.7508138
,31260,31260,"Lufkin, TX","Lufkin, TX Micro Area",M2,2,G3110,2066241599,173338077,+31.2519514,-094.6110558
246,31300,31300,"Lumberton, NC","Lumberton, NC Micro Area",M2,2,G3110,2453425443,5097482,+34.6392096,-079.1008811
,31340,31340,"Lynchburg, VA","Lynchburg, VA Metro Area",M1,1,G3110,5491864915,68622077,+37.3649258,-079.2166894
,31380,31380,"Macomb, IL","Macomb, IL Micro Area",M2,2,G3110,1526558090,2012555,+40.4558082,-090.6789543
356,31420,31420,"Macon-Bibb County, GA","Macon-Bibb County, GA Metro Area",M1,1,G3110,4461694784,38878472,+32.8561967,-083.7143131
260,31460,31460,"Madera, CA","Madera, CA Metro Area",M1,1,G3110,5534850492,42012923,+37.2098213,-119.7498023
350,31500,31500,"Madison, IN","Madison, IN Micro Area",M2,2,G3110,934033957,5843999,+38.7836039,-085.4400900
357,31540,31540,"Madison, WI","Madison, WI Metro Area",M1,1,G3110,8569573743,200364305,+43.0842875,-089.5971781
,31580,31580,"Madisonville, KY","Madisonville, KY Micro Area",M2,2,G3110,1403746106,32182700,+37.3110702,-087.5421956
,31620,31620,"Magnolia, AR","Magnolia, AR Micro Area",M2,2,G3110,1983889573,1990757,+33.2230377,-093.2328433
,31660,31660,"Malone, NY","Malone, NY Micro Area",M2,2,G3110,4219632482,176707575,+44.5943758,-074.3106700
284,31680,31680,"Malvern, AR","Malvern, AR Micro Area",M2,2,G3110,1593376791,18038347,+34.3151767,-092.9441474
148,31700,31700,"Manchester-Nashua, NH","Manchester-Nashua, NH Metro Area",M1,1,G3110,2269883907,41627731,+42.9115317,-071.7230554
358,31740,31740,"Manhattan, KS","Manhattan, KS Metro Area",M1,1,G3110,3756784559,85991496,+39.3410533,-096.5099021
,31820,31820,"Manitowoc, WI","Manitowoc, WI Micro Area",M2,2,G3110,1526268667,2343369333,+44.1044332,-087.3154777
359,31860,31860,"Mankato-North Mankato, MN","Mankato-North Mankato, MN Metro Area",M1,1,G3110,3098752003,93549689,+44.1548096,-094.1478013
360,31900,31900,"Mansfield, OH","Mansfield, OH Metro Area",M1,1,G3110,1282720846,12470881,+40.7741590,-082.5427812
425,31930,31930,"Marietta, OH","Marietta, OH Micro Area",M2,2,G3110,1636799188,20784929,+39.4506837,-081.4906531
,31940,31940,"Marinette, WI-MI","Marinette, WI-MI Micro Area",M2,2,G3110,6328631551,1151696290,+45.4352790,-087.7692157
,31980,31980,"Marion, IN","Marion, IN Micro Area",M2,2,G3110,1072452772,2133506,+40.5157575,-085.6549455
280,32000,32000,"Marion, NC","Marion, NC Micro Area",M2,2,G3110,1139478112,13977177,+35.6822317,-082.0480292
198,32020,32020,"Marion, OH","Marion, OH Micro Area",M2,2,G3110,1045726876,908577,+40.5880337,-083.1688034
,32100,32100,"Marquette, MI","Marquette, MI Micro Area",M2,2,G3110,4685386476,4185372277,+46.6565964,-087.5840278
,32140,32140,"Marshall, MN","Marshall, MN Micro Area",M2,2,G3110,1850315135,18794796,+44.4091953,-095.8472678
,32180,32180,"Marshall, MO","Marshall, MO Micro Area",M2,2,G3110,1956716997,29587339,+39.1358403,-093.2041639
346,32220,32220,"Marshall, TX","Marshall, TX Micro Area",M2,2,G3110,2330820903,40969486,+32.5479914,-094.3744344
,32260,32260,"Marshalltown, IA","Marshalltown, IA Micro Area",M2,2,G3110,1482776070,1803080,+42.0416910,-092.9814523
362,32280,32280,"Martin, TN","Martin, TN Micro Area",M2,2,G3110,1503107889,3707115,+36.3035963,-088.7211938
,32300,32300,"Martinsville, VA","Martinsville, VA Micro Area",M2,2,G3110,1018649319,5415311,+36.6826470,-079.8739442
,32340,32340,"Maryville, MO","Maryville, MO Micro Area",M2,2,G3110,2271326597,2361588,+40.3611359,-094.8831457
,32380,32380,"Mason City, IA","Mason City, IA Micro Area",M2,2,G3110,2508196657,22377392,+43.2137325,-093.2743388
364,32420,32420,"Mayagüez, PR","Mayagüez, PR Metro Area",M1,1,G3110,230559330,508706239,+18.2606557,-067.1826234
424,32460,32460,"Mayfield, KY","Mayfield, KY Micro Area",M2,2,G3110,1429025286,13047565,+36.7233435,-088.6498974
178,32500,32500,"Maysville, KY","Maysville, KY Micro Area",M2,2,G3110,621927922,16277777,+38.5941366,-083.8281251
,32540,32540,"McAlester, OK","McAlester, OK Micro Area",M2,2,G3110,3381112561,187439435,+34.9255401,-095.7481302
365,32580,32580,"McAllen-Edinburg-Mission, TX","McAllen-Edinburg-Mission, TX Metro Area",M1,1,G3110,4068610437,31102594,+26.3963839,-098.1809900
,32620,32620,"McComb, MS","McComb, MS Micro Area",M2,2,G3110,2950301369,8218928,+31.1781300,-090.6555298
,32660,32660,"McMinnville, TN","McMinnville, TN Micro Area",M2,2,G3110,1120619142,3524884,+35.6782498,-085.7773428
,32700,32700,"McPherson, KS","McPherson, KS Micro Area",M2,2,G3110,2326519566,6031186,+38.3958120,-097.6474893
240,32740,32740,"Meadville, PA","Meadville, PA Micro Area",M2,2,G3110,2621846809,65303124,+41.6878760,-080.1077950
366,32780,32780,"Medford, OR","Medford, OR Metro Area",M1,1,G3110,7208499985,46860048,+42.4116284,-122.6756846
368,32820,32820,"Memphis, TN-MS-AR","Memphis, TN-MS-AR Metro Area",M1,1,G3110,12912730985,317030225,+35.0085568,-089.8218159
232,32860,32860,"Menomonie, WI","Menomonie, WI Micro Area",M2,2,G3110,2201882935,35592324,+44.9477454,-091.8976612
382,32900,32900,"Merced, CA","Merced, CA Metro Area",M1,1,G3110,5012175320,112509475,+37.1948063,-120.7228019
,32940,32940,"Meridian, MS","Meridian, MS Micro Area",M2,2,G3110,5598031466,37039806,+32.4106743,-088.6619259
554,32980,32980,"Merrill, WI","Merrill, WI Micro Area",M2,2,G3110,2276114436,72463206,+45.3384167,-089.7423088
190,33020,33020,"Mexico, MO","Mexico, MO Micro Area",M2,2,G3110,1792880224,11880946,+39.2144798,-091.8434148
309,33060,33060,"Miami, OK","Miami, OK Micro Area",M2,2,G3110,1219467497,35708902,+36.8357635,-094.8026814
370,33100,33100,"Miami-Fort Lauderdale-West Palm Beach, FL","Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",M1,1,G3110,13130269822,2764973315,+26.1018281,-080.4787552
176,33140,33140,"Michigan City-La Porte, IN","Michigan City-La Porte, IN Metro Area",M1,1,G3110,1549582915,38751745,+41.5490129,-086.7447386
,33180,33180,"Middlesborough, KY","Middlesborough, KY Micro Area",M2,2,G3110,929806778,5480741,+36.7226801,-083.6810456
474,33220,33220,"Midland, MI","Midland, MI Metro Area",M1,1,G3110,1337100078,30591264,+43.6482031,-084.3794144
372,33260,33260,"Midland, TX","Midland, TX Metro Area",M1,1,G3110,4701372177,6452583,+32.0923594,-101.9945395
,33300,33300,"Milledgeville, GA","Milledgeville, GA Micro Area",M2,2,G3110,1890085577,42282715,+33.1985269,-083.0911491
376,33340,33340,"Milwaukee-Waukesha-West Allis, WI","Milwaukee-Waukesha-West Allis, WI Metro Area",M1,1,G3110,3767956491,4835745260,+43.0176601,-087.4815541
206,33420,33420,"Mineral Wells, TX","Mineral Wells, TX Micro Area",M2,2,G3110,2466313772,86141064,+32.7522042,-098.3179673
378,33460,33460,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",M1,1,G3110,19779439185,1250452834,+45.0611788,-093.3515996
,33500,33500,"Minot, ND","Minot, ND Micro Area",M2,2,G3110,12339169798,248853884,+48.3202424,-101.1980099
,33540,33540,"Missoula, MT","Missoula, MT Metro Area",M1,1,G3110,6715966294,64482586,+47.0272632,-113.8926911
,33580,33580,"Mitchell, SD","Mitchell, SD Micro Area",M2,2,G3110,2253330436,5924177,+43.6750380,-097.9669366
190,33620,33620,"Moberly, MO","Moberly, MO Micro Area",M2,2,G3110,1250217889,13254193,+39.4392486,-092.4929595
380,33660,33660,"Mobile, AL","Mobile, AL Metro Area",M1,1,G3110,3184127436,1073844850,+30.6845725,-088.1965682
382,33700,33700,"Modesto, CA","Modesto, CA Metro Area",M1,1,G3110,3874634688,46384540,+37.5623162,-121.0028311
384,33740,33740,"Monroe, LA","Monroe, LA Metro Area",M1,1,G3110,3852302939,128907138,+32.6904772,-092.2627929
220,33780,33780,"Monroe, MI","Monroe, MI Metro Area",M1,1,G3110,1423275272,337746237,+41.9160970,-083.4871059
,33860,33860,"Montgomery, AL","Montgomery, AL Metro Area",M1,1,G3110,7029342690,187428820,+32.3656313,-086.4045848
,33940,33940,"Montrose, CO","Montrose, CO Micro Area",M2,2,G3110,5804023642,4923261,+38.4075069,-108.2662815
404,33980,33980,"Morehead City, NC","Morehead City, NC Micro Area",M2,2,G3110,1314749435,2131001182,+34.8583426,-076.5358601
318,34020,34020,"Morgan City, LA","Morgan City, LA Micro Area",M2,2,G3110,1438845622,1460445312,+29.6293488,-091.4638037
390,34060,34060,"Morgantown, WV","Morgantown, WV Metro Area",M1,1,G3110,2612979126,21733747,+39.5251551,-079.8019121
314,34100,34100,"Morristown, TN","Morristown, TN Metro Area",M1,1,G3110,1129311851,140067169,+36.1154845,-083.3765460
446,34140,34140,"Moscow, ID","Moscow, ID Micro Area",M2,2,G3110,2786482704,2370320,+46.8189202,-116.7309737
393,34180,34180,"Moses Lake, WA","Moses Lake, WA Micro Area",M2,2,G3110,6939832890,289982469,+47.2136328,-119.4677880
,34220,34220,"Moultrie, GA","Moultrie, GA Micro Area",M2,2,G3110,1416682032,25006488,+31.1897075,-083.7697730
,34260,34260,"Mountain Home, AR","Mountain Home, AR Micro Area",M2,2,G3110,1435438032,84171993,+36.2807589,-092.3304757
147,34300,34300,"Mountain Home, ID","Mountain Home, ID Micro Area",M2,2,G3110,7964192255,68555510,+43.3946984,-115.4712050
268,34340,34340,"Mount Airy, NC","Mount Airy, NC Micro Area",M2,2,G3110,1382436644,10286511,+36.4154160,-080.6864631
394,34380,34380,"Mount Pleasant, MI","Mount Pleasant, MI Micro Area",M2,2,G3110,1483229495,12959299,+43.6452331,-084.8394245
,34420,34420,"Mount Pleasant, TX","Mount Pleasant, TX Micro Area",M2,2,G3110,1051683607,50727822,+33.2145990,-094.9667825
336,34460,34460,"Mount Sterling, KY","Mount Sterling, KY Micro Area",M2,2,G3110,1760542335,23430540,+38.0243490,-083.7410092
,34500,34500,"Mount Vernon, IL","Mount Vernon, IL Micro Area",M2,2,G3110,1479314410,32679991,+38.3007796,-088.9242100
198,34540,34540,"Mount Vernon, OH","Mount Vernon, OH Micro Area",M2,2,G3110,1361054324,10718576,+40.4036198,-082.4223929
548,20660,20660,"Easton, MD","Easton, MD Micro Area",M2,2,G3110,695519250,539405840,+38.7483519,-076.1784798
408,20700,20700,"East Stroudsburg, PA","East Stroudsburg, PA Metro Area",M1,1,G3110,1575385119,22867226,+41.0562401,-075.3290651
232,20740,20740,"Eau Claire, WI","Eau Claire, WI Metro Area",M1,1,G3110,4263841233,104080394,+44.9380290,-091.2855380
233,20780,20780,"Edwards, CO","Edwards, CO Micro Area",M2,2,G3110,4362804330,18920534,+39.6269919,-106.6951694
,20820,20820,"Effingham, IL","Effingham, IL Micro Area",M2,2,G3110,1240027659,3183217,+39.0479445,-088.5928488
288,20900,20900,"El Campo, TX","El Campo, TX Micro Area",M2,2,G3110,2813116790,21288266,+29.2784805,-096.2296745
,20940,20940,"El Centro, CA","El Centro, CA Metro Area",M1,1,G3110,10817291631,790230304,+33.0408143,-115.3554001
,20980,20980,"El Dorado, AR","El Dorado, AR Micro Area",M2,2,G3110,2691555882,41400824,+33.1682186,-092.5981447
545,21020,21020,"Elizabeth City, NC","Elizabeth City, NC Micro Area",M2,2,G3110,1850164806,554687567,+36.2651840,-076.2606959
350,21060,21060,"Elizabethtown-Fort Knox, KY","Elizabethtown-Fort Knox, KY Metro Area",M1,1,G3110,3082762337,72533419,+37.7329803,-085.9721707
,21120,21120,"Elk City, OK","Elk City, OK Micro Area",M2,2,G3110,2335665266,5527154,+35.2706008,-099.6900574
515,21140,21140,"Elkhart-Goshen, IN","Elkhart-Goshen, IN Metro Area",M1,1,G3110,1199614707,12423391,+41.6006928,-085.8639864
,21180,21180,"Elkins, WV","Elkins, WV Micro Area",M2,2,G3110,2692810852,667359,+38.7810953,-079.8677881
,21220,21220,"Elko, NV","Elko, NV Micro Area",M2,2,G3110,55283025883,96819143,+40.9060857,-115.5545775
,21260,21260,"Ellensburg, WA","Ellensburg, WA Micro Area",M2,2,G3110,5949976954,92436005,+47.1244443,-120.6767136
236,21300,21300,"Elmira, NY","Elmira, NY Metro Area",M1,1,G3110,1055038643,8874334,+42.1552804,-076.7471791
238,21340,21340,"El Paso, TX","El Paso, TX Metro Area",M1,1,G3110,14461750102,7633683,+31.5273940,-105.5213326
,21380,21380,"Emporia, KS","Emporia, KS Micro Area",M2,2,G3110,2194957493,20562422,+38.4554978,-096.1615888
,21420,21420,"Enid, OK","Enid, OK Metro Area",M1,1,G3110,2741479095,4075930,+36.3782725,-097.7877291
222,21460,21460,"Enterprise, AL","Enterprise, AL Micro Area",M2,2,G3110,1758565927,3907189,+31.4022580,-085.9896022
240,21500,21500,"Erie, PA","Erie, PA Metro Area",M1,1,G3110,2069615830,1966184465,+42.1179519,-080.0963858
,21540,21540,"Escanaba, MI","Escanaba, MI Micro Area",M2,2,G3110,3033137837,2124389418,+45.8052288,-086.9019375
106,21580,21580,"Española, NM","Española, NM Micro Area",M2,2,G3110,15179716552,91476917,+36.5096687,-106.6939829
,21660,21660,"Eugene, OR","Eugene, OR Metro Area",M1,1,G3110,11799215321,437134106,+43.9283286,-122.8976901
,21700,21700,"Eureka-Arcata-Fortuna, CA","Eureka-Arcata-Fortuna, CA Micro Area",M2,2,G3110,9241251740,1254039383,+40.7066554,-123.9261757
,21740,21740,"Evanston, WY","Evanston, WY Micro Area",M2,2,G3110,5391911952,16345637,+41.2847255,-110.5589468
,21780,21780,"Evansville, IN-KY","Evansville, IN-KY Metro Area",M1,1,G3110,3793163206,125457459,+38.0200703,-087.5861659
,21820,21820,"Fairbanks, AK","Fairbanks, AK Metro Area",M1,1,G3110,18982307701,274103901,+64.6923172,-146.6017326
,21840,21840,"Fairfield, IA","Fairfield, IA Micro Area",M2,2,G3110,1127999784,3524824,+41.0063841,-091.9674402
390,21900,21900,"Fairmont, WV","Fairmont, WV Micro Area",M2,2,G3110,799642461,7186185,+39.5058387,-080.2434018
,21980,21980,"Fallon, NV","Fallon, NV Micro Area",M2,2,G3110,12770128151,242405502,+39.5377100,-118.2641654
244,22020,22020,"Fargo, ND-MN","Fargo, ND-MN Metro Area",M1,1,G3110,7278146637,27038236,+46.9148591,-096.9601826
378,22060,22060,"Faribault-Northfield, MN","Faribault-Northfield, MN Micro Area",M2,2,G3110,1284224027,52057387,+44.3509427,-093.2985032
476,22100,22100,"Farmington, MO","Farmington, MO Micro Area",M2,2,G3110,1170437420,7160607,+37.8107068,-090.4738684
,22140,22140,"Farmington, NM","Farmington, NM Metro Area",M1,1,G3110,14289427705,55030762,+36.5116245,-108.3245778
246,22180,22180,"Fayetteville, NC","Fayetteville, NC Metro Area",M1,1,G3110,2700409594,19360709,+35.0379563,-078.9822092
,22220,22220,"Fayetteville-Springdale-Rogers, AR-MO","Fayetteville-Springdale-Rogers, AR-MO Metro Area",M1,1,G3110,8192650898,129200254,+36.1976326,-094.1198967
,22260,22260,"Fergus Falls, MN","Fergus Falls, MN Micro Area",M2,2,G3110,5107436184,654101087,+46.4057250,-095.7145779
456,22280,22280,"Fernley, NV","Fernley, NV Micro Area",M2,2,G3110,5183173279,59602530,+39.0222125,-119.1974246
248,22300,22300,"Findlay, OH","Findlay, OH Micro Area",M2,2,G3110,1376210232,5959837,+41.0004711,-083.6660335
,22340,22340,"Fitzgerald, GA","Fitzgerald, GA Micro Area",M2,2,G3110,647813382,9803106,+31.7407755,-083.1471898
,22380,22380,"Flagstaff, AZ","Flagstaff, AZ Metro Area",M1,1,G3110,48222181220,110085803,+35.8296919,-111.7737277
220,22420,22420,"Flint, MI","Flint, MI Metro Area",M1,1,G3110,1649726963,32695696,+43.0210768,-083.7063718
,22500,22500,"Florence, SC","Florence, SC Metro Area",M1,1,G3110,3525263978,24392673,+34.1535512,-079.8062149
,22520,22520,"Florence-Muscle Shoals, AL","Florence-Muscle Shoals, AL Metro Area",M1,1,G3110,3265618421,213039203,+34.7992544,-087.7193881
,22540,22540,"Fond du Lac, WI","Fond du Lac, WI Metro Area",M1,1,G3110,1863635236,119885776,+43.7547219,-088.4932840
,22580,22580,"Forest City, NC","Forest City, NC Micro Area",M2,2,G3110,1464487608,4681435,+35.4027469,-081.9195825
368,22620,22620,"Forrest City, AR","Forrest City, AR Micro Area",M2,2,G3110,1644132565,20028723,+35.0140258,-090.7421378
,22660,22660,"Fort Collins, CO","Fort Collins, CO Metro Area",M1,1,G3110,6723022936,99012625,+40.6580933,-105.4867638
,22700,22700,"Fort Dodge, IA","Fort Dodge, IA Micro Area",M2,2,G3110,1853586077,7278162,+42.4335786,-094.1758309
,22780,22780,"Fort Leonard Wood, MO","Fort Leonard Wood, MO Micro Area",M2,2,G3110,1416985288,11341981,+37.8248346,-092.2070224
,22800,22800,"Fort Madison-Keokuk, IA-IL-MO","Fort Madison-Keokuk, IA-IL-MO Micro Area",M2,2,G3110,4703255401,127356962,+40.4783452,-091.4093633
,22820,22820,"Fort Morgan, CO","Fort Morgan, CO Micro Area",M2,2,G3110,3316441507,34663099,+40.2631668,-103.8122783
217,22860,22860,"Fort Polk South, LA","Fort Polk South, LA Micro Area",M2,2,G3110,3439275960,35153783,+31.1105625,-093.1815202
,22900,22900,"Fort Smith, AR-OK","Fort Smith, AR-OK Metro Area",M1,1,G3110,8768792139,226627211,+35.1955345,-094.5625330
258,23060,23060,"Fort Wayne, IN","Fort Wayne, IN Metro Area",M1,1,G3110,3524916099,18669919,+41.0069993,-085.2164239
320,23140,23140,"Frankfort, IN","Frankfort, IN Micro Area",M2,2,G3110,1049119206,461117,+40.3059440,-086.4775665
336,23180,23180,"Frankfort, KY","Frankfort, KY Micro Area",M2,2,G3110,1060846692,17337104,+38.1205041,-084.9383363
,23240,23240,"Fredericksburg, TX","Fredericksburg, TX Micro Area",M2,2,G3110,2740716834,9015052,+30.3250913,-098.9418512
466,23300,23300,"Freeport, IL","Freeport, IL Micro Area",M2,2,G3110,1462175613,1385929,+42.3497262,-089.6659942
420,23340,23340,"Fremont, NE","Fremont, NE Micro Area",M2,2,G3110,1370405061,35956200,+41.5770082,-096.6458526
,23380,23380,"Fremont, OH","Fremont, OH Micro Area",M2,2,G3110,1057906601,23958602,+41.3553193,-083.1427763
260,23420,23420,"Fresno, CA","Fresno, CA Metro Area",M1,1,G3110,15431410219,137339029,+36.7610058,-119.6550193
,23460,23460,"Gadsden, AL","Gadsden, AL Metro Area",M1,1,G3110,1386383039,34559412,+34.0476407,-086.0342629
273,23500,23500,"Gaffney, SC","Gaffney, SC Micro Area",M2,2,G3110,1017382887,11701702,+35.0497962,-081.6076469
264,23540,23540,"Gainesville, FL","Gainesville, FL Metro Area",M1,1,G3110,3172106414,257163258,+29.6779572,-082.4798690
122,23580,23580,"Gainesville, GA","Gainesville, GA Metro Area",M1,1,G3110,1017805267,94061469,+34.3175689,-083.8184997
206,23620,23620,"Gainesville, TX","Gainesville, TX Micro Area",M2,2,G3110,2265775270,61333916,+33.6391964,-097.2103433
,23660,23660,"Galesburg, IL","Galesburg, IL Micro Area",M2,2,G3110,1855506547,8834348,+40.9309412,-090.2137611
,23700,23700,"Gallup, NM","Gallup, NM Micro Area",M2,2,G3110,14116799310,14078537,+35.5838784,-108.2532659
,23780,23780,"Garden City, KS","Garden City, KS Micro Area",M2,2,G3110,5626763239,2927999,+38.0254528,-100.9706954
456,23820,23820,"Gardnerville Ranchos, NV","Gardnerville Ranchos, NV Micro Area",M2,2,G3110,1838170316,72317570,+38.9051292,-119.6090191
396,23860,23860,"Georgetown, SC","Georgetown, SC Micro Area",M2,2,G3110,2107183535,572535186,+33.4175309,-079.2963325
276,23900,23900,"Gettysburg, PA","Gettysburg, PA Metro Area",M1,1,G3110,1343396471,7887889,+39.8694707,-077.2177296
,23940,23940,"Gillette, WY","Gillette, WY Micro Area",M2,2,G3110,12437264300,11038017,+44.1919995,-105.5170141
150,23980,23980,"Glasgow, KY","Glasgow, KY Micro Area",M2,2,G3110,2012911615,36259921,+36.9675705,-085.8154965
104,24020,24020,"Glens Falls, NY","Glens Falls, NY Metro Area",M1,1,G3110,4398868111,204809825,+43.4404503,-073.6367573
233,24060,24060,"Glenwood Springs, CO","Glenwood Springs, CO Micro Area",M2,2,G3110,10148200672,27880772,+39.5095415,-107.6673111
104,24100,24100,"Gloversville, NY","Gloversville, NY Micro Area",M2,2,G3110,1283234678,96916405,+43.1156093,-074.4236782
,24140,24140,"Goldsboro, NC","Goldsboro, NC Metro Area",M1,1,G3110,1434638257,9855192,+35.3541896,-078.0086695
,24220,24220,"Grand Forks, ND-MN","Grand Forks, ND-MN Metro Area",M1,1,G3110,8825205589,77326482,+47.8359290,-096.8426809
,24260,24260,"Grand Island, NE","Grand Island, NE Metro Area",M1,1,G3110,5551255812,67089958,+41.0385675,-098.2728346
,24300,24300,"Grand Junction, CO","Grand Junction, CO Metro Area",M1,1,G3110,8621911419,31428360,+39.0194206,-108.4618935
266,24340,24340,"Grand Rapids-Wyoming, MI","Grand Rapids-Wyoming, MI Metro Area",M1,1,G3110,6914214087,2930709937,+42.9786324,-085.8112082
106,24380,24380,"Grants, NM","Grants, NM Micro Area",M2,2,G3110,11758240020,5819738,+34.9320500,-108.0003740
366,24420,24420,"Grants Pass, OR","Grants Pass, OR Metro Area",M1,1,G3110,4244087614,5629244,+42.3869815,-123.5716261
,24460,24460,"Great Bend, KS","Great Bend, KS Micro Area",M2,2,G3110,2318718654,13913626,+38.4812394,-098.7678374
,24500,24500,"Great Falls, MT","Great Falls, MT Metro Area",M1,1,G3110,6988237777,34396942,+47.3164427,-111.3505710
216,24540,24540,"Greeley, CO","Greeley, CO Metro Area",M1,1,G3110,10323705895,79558079,+40.5559610,-104.3836660
267,24580,24580,"Green Bay, WI","Green Bay, WI Metro Area",M1,1,G3110,4843257876,2535275367,+44.4740209,-087.9961514
,24620,24620,"Greeneville, TN","Greeneville, TN Micro Area",M2,2,G3110,1611409749,5099752,+36.1795140,-082.8474854
521,24640,24640,"Greenfield Town, MA","Greenfield Town, MA Micro Area",M2,2,G3110,1810952650,65556538,+42.5845038,-072.5917921
268,24660,24660,"Greensboro-High Point, NC","Greensboro-High Point, NC Metro Area",M1,1,G3110,5163694283,69014578,+36.0252039,-079.7926333
294,24700,24700,"Greensburg, IN","Greensburg, IN Micro Area",M2,2,G3110,964946087,1955470,+39.3059799,-085.4998310
,24740,24740,"Greenville, MS","Greenville, MS Micro Area",M2,2,G3110,1877069905,94495553,+33.2731740,-090.9444459
274,24780,24780,"Greenville, NC","Greenville, NC Metro Area",M1,1,G3110,1689619168,8248766,+35.5929650,-077.3731380
212,24820,24820,"Greenville, OH","Greenville, OH Micro Area",M2,2,G3110,1549071817,4245786,+40.1315415,-084.6212484
273,24860,24860,"Greenville-Anderson-Mauldin, SC","Greenville-Anderson-Mauldin, SC Metro Area",M1,1,G3110,7021034582,200416596,+34.6837085,-082.4134227
,24900,24900,"Greenwood, MS","Greenwood, MS Micro Area",M2,2,G3110,3163934369,50147243,+33.4913047,-090.1136329
273,24940,24940,"Greenwood, SC","Greenwood, SC Micro Area",M2,2,G3110,2448083784,74352974,+34.1907550,-082.2966767
,24980,24980,"Grenada, MS","Grenada, MS Micro Area",M2,2,G3110,1093252402,70698246,+33.7700310,-089.8027405
490,25020,25020,"Guayama, PR","Guayama, PR Metro Area",M1,1,G3110,327893169,235862233,+17.9791547,-066.0694732
,25060,25060,"Gulfport-Biloxi-Pascagoula, MS","Gulfport-Biloxi-Pascagoula, MS Metro Area",M1,1,G3110,4586307596,2098082750,+30.4302445,-088.9797355
,25100,25100,"Guymon, OK","Guymon, OK Micro Area",M2,2,G3110,5286926133,19215617,+36.7463169,-101.4838549
548,25180,25180,"Hagerstown-Martinsburg, MD-WV","Hagerstown-Martinsburg, MD-WV Metro Area",M1,1,G3110,2017375971,25865750,+39.5421519,-077.8997669
,25200,25200,"Hailey, ID","Hailey, ID Micro Area",M2,2,G3110,12725414934,67810419,+43.3254856,-114.1973396
